comparison	ncppb_number	record_status	field	change_class	old_value	new_value
v1_v3	NCPPB 3943	changed	current_name	value_changed	Xanthomonas sp. Dowson 1939	Xanthomonas euvesicatoria Jones et al. 2006
v2_v3	NCPPB 3947	changed	alternative_names	v3_value_expanded	Xanthomonas campestris pv. glycines (Nakano 1919) Dye 1978	Xanthomonas campestris pv. glycines (Nakano 1919) Dye 1978, Xanthomonas axonopodis pv. glycines (Nakano 1919) Vauterin et al. 1995
v1_v3	NCPPB 3947	changed	alternative_names	v3_value_expanded	Xanthomonas campestris pv. glycines (Nakano 1919) Dye 1978	Xanthomonas campestris pv. glycines (Nakano 1919) Dye 1978, Xanthomonas axonopodis pv. glycines (Nakano 1919) Vauterin et al. 1995
v2_v3	NCPPB 3951	changed	alternative_names	value_changed	Xanthomonas campestris pv. oryzae (Ishyama 1922) Dye 1978	Xanthomonas campestris pv. oryzae (Ishiyama 1922) Dye 1978
v1_v3	NCPPB 3951	changed	alternative_names	value_changed	Xanthomonas campestris pv. oryzae (Ishyama 1922) Dye 1978	Xanthomonas campestris pv. oryzae (Ishiyama 1922) Dye 1978
v2_v3	NCPPB 3954	changed	alternative_names	value_added		Xanthomonas campestris pv. vesicatoria (Doidge 1920) Dye 1978
v1_v3	NCPPB 3954	changed	alternative_names	value_added		Xanthomonas campestris pv. vesicatoria (Doidge 1920) Dye 1978
v1_v3	NCPPB 3956	changed	notes	formatting_only	Fatty Acid Profile indicates X. axonopodis pv. Undetermined	Fatty Acid Profile indicates X. axonopodis pv. undetermined
v2_v3	NCPPB 3957	changed	current_name	value_changed	Xanthomonas sp. Dowson 1939	Xanthomonas translucens (ex Jones et al. 1917) Vauterin et al. 1995
v2_v3	NCPPB 3957	changed	name_as_received	formatting_only	Xanthomonas campestris pv undetermined	Xanthomonas campestris pv. undetermined
v2_v3	NCPPB 3957	changed	alternative_names	value_cleared	Xanthomonas campestris	
v1_v3	NCPPB 3957	changed	current_name	value_changed	Xanthomonas sp. Dowson 1939	Xanthomonas translucens (ex Jones et al. 1917) Vauterin et al. 1995
v1_v3	NCPPB 3957	changed	name_as_received	formatting_only	Xanthomonas campestris pv undetermined	Xanthomonas campestris pv. undetermined
v1_v3	NCPPB 3957	changed	alternative_names	value_cleared	Xanthomonas campestris	
v2_v3	NCPPB 3958	added	__record__	added		
v1_v3	NCPPB 3958	added	__record__	added		
v2_v3	NCPPB 3959	changed	current_name	value_changed	Xanthomonas sp. Dowson 1939	Xanthomonas hortorum Vauterin et al. 1995
v1_v3	NCPPB 3959	changed	current_name	value_changed	Xanthomonas sp. Dowson 1939	Xanthomonas hortorum Vauterin et al. 1995
v2_v3	NCPPB 4033	changed	alternative_names	v3_contains_old_value	Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978	Xanthomonas axonopodis pv. vitians (Brown 1918) Vauterin et al. 1995; Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978
v1_v3	NCPPB 4033	changed	alternative_names	v3_contains_old_value	Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978	Xanthomonas axonopodis pv. vitians (Brown 1918) Vauterin et al. 1995; Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978
v2_v3	NCPPB 4034	changed	alternative_names	v3_contains_old_value	Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978	Xanthomonas axonopodis pv. vitians (Brown 1918) Vauterin et al. 1995; Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978
v1_v3	NCPPB 4034	changed	alternative_names	v3_contains_old_value	Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978	Xanthomonas axonopodis pv. vitians (Brown 1918) Vauterin et al. 1995; Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978
v2_v3	NCPPB 4037	changed	alternative_names	probable_v3_truncation	Xanthomonas campestris (Pammel 1895) Dowson 1939 emend. Vauterin et al. 1995	Xanthomonas campestris
v1_v3	NCPPB 4037	changed	alternative_names	probable_v3_truncation	Xanthomonas campestris (Pammel 1895) Dowson 1939 emend. Vauterin et al. 1995	Xanthomonas campestris
v2_v3	NCPPB 4058	changed	alternative_names	v3_contains_old_value	Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978	Xanthomonas axonopodis pv. vitians (Brown 1918) Vauterin et al. 1995; Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978
v1_v3	NCPPB 4058	changed	alternative_names	v3_contains_old_value	Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978	Xanthomonas axonopodis pv. vitians (Brown 1918) Vauterin et al. 1995; Xanthomonas campestris pv. vitians (Brown 1918) Dye 1978
v2_v3	NCPPB 4182	added	__record__	added		
v1_v3	NCPPB 4182	added	__record__	added		
v2_v3	NCPPB 4321	changed	alternative_names	value_added		Xanthomonas perforans Jones et al. 2006
v1_v3	NCPPB 4321	changed	alternative_names	value_added		Xanthomonas perforans Jones et al. 2006
v2_v3	NCPPB 4322	changed	alternative_names	value_added		Xanthomonas perforans Jones et al. 2006
v1_v3	NCPPB 4322	changed	alternative_names	value_added		Xanthomonas perforans Jones et al. 2006
v2_v3	NCPPB 4323	changed	alternative_names	value_added		Xanthomonas campestris pv. vesicatoria (Doidge 1920) Dye 1978, Xanthomonas gardneri (ex uti? 1957) Jones et al. 2006
v1_v3	NCPPB 4323	changed	alternative_names	value_added		Xanthomonas campestris pv. vesicatoria (Doidge 1920) Dye 1978, Xanthomonas gardneri (ex uti? 1957) Jones et al. 2006
v2_v3	NCPPB 4324	changed	alternative_names	value_added		Xanthomonas campestris pv. vesicatoria (Doidge 1920) Dye 1978, Xanthomonas gardneri (ex uti? 1957) Jones et al. 2006
v1_v3	NCPPB 4324	changed	alternative_names	value_added		Xanthomonas campestris pv. vesicatoria (Doidge 1920) Dye 1978, Xanthomonas gardneri (ex uti? 1957) Jones et al. 2006
v2_v3	NCPPB 4326	changed	host	formatting_only	Zantedeschia aethiopica (White flowered calla lily).	Zantedeschia aethiopica (White flowered calla lily
v1_v3	NCPPB 4326	changed	host	formatting_only	Zantedeschia aethiopica (White flowered calla lily).	Zantedeschia aethiopica (White flowered calla lily
v1_v2	NCPPB 4340	changed	alternative_names	formatting_only	Xanthomonas nigromaculans f.sp . zinniae B1178	Xanthomonas nigromaculans f.sp. zinniae B1178
v2_v3	NCPPB 4340	changed	alternative_names	value_cleared	Xanthomonas nigromaculans f.sp. zinniae B1178	
v1_v3	NCPPB 4340	changed	alternative_names	value_cleared	Xanthomonas nigromaculans f.sp . zinniae B1178	
v2_v3	NCPPB 4342	changed	alternative_names	value_added		Xanthomonas campestris pv. populi (ex de Kam 1984) Young et al. 1991
v1_v3	NCPPB 4342	changed	alternative_names	value_added		Xanthomonas campestris pv. populi (ex de Kam 1984) Young et al. 1991
v2_v3	NCPPB 4345	changed	host	formatting_only	Canna × generalis	Canna x generalis
v1_v3	NCPPB 4345	changed	host	formatting_only	Canna × generalis	Canna x generalis
v2_v3	NCPPB 4347	changed	host	probable_v3_truncation	Mallotus japonicus (Thunb.) Muell.-Arg (East Asian mallotus)	Mallotus japonicus (Thunb.) Muell.-Arg (East Asian
v1_v3	NCPPB 4347	changed	host	probable_v3_truncation	Mallotus japonicus (Thunb.) Muell.-Arg (East Asian mallotus)	Mallotus japonicus (Thunb.) Muell.-Arg (East Asian
v2_v3	NCPPB 4348	changed	alternative_names	value_added		Xanthomonas campestris pv. mirabilis (ex Durgapal & Trivedi 1976) Dye et al. 1991
v1_v3	NCPPB 4348	changed	alternative_names	value_added		Xanthomonas campestris pv. mirabilis (ex Durgapal & Trivedi 1976) Dye et al. 1991
v2_v3	NCPPB 4349	changed	alternative_names	value_added		Xanthomonas campestris pv. pennamericanum Qhobela & Claflin 1988
v2_v3	NCPPB 4349	changed	host	probable_v3_truncation	Pennisetum americanum (L.) K. Schum. (pearl millet)	Pennisetum americanum (L.) K. Schum. (pearl mille
v1_v3	NCPPB 4349	changed	alternative_names	value_added		Xanthomonas campestris pv. pennamericanum Qhobela & Claflin 1988
v1_v3	NCPPB 4349	changed	host	probable_v3_truncation	Pennisetum americanum (L.) K. Schum. (pearl millet)	Pennisetum americanum (L.) K. Schum. (pearl mille
v2_v3	NCPPB 4351	changed	alternative_names	value_added		Xanthomonas campestris pv. viegasii Robbs et al. 1989
v1_v3	NCPPB 4351	changed	alternative_names	value_added		Xanthomonas campestris pv. viegasii Robbs et al. 1989
v2_v3	NCPPB 4352	changed	alternative_names	value_added		Xanthomonas campestris pv. zingibericola (Ren & Fang 1981) Bradbury 1986
v1_v3	NCPPB 4352	changed	alternative_names	value_added		Xanthomonas campestris pv. zingibericola (Ren & Fang 1981) Bradbury 1986
v2_v3	NCPPB 4355	changed	alternative_names	value_added		Xanthomonas campestris pv. allii Kadota et al. 2000, Xanthomonas axonopodis pv. allii (Kadota et al. 2000) Roumagnac et al. 2004
v1_v3	NCPPB 4355	changed	alternative_names	value_added		Xanthomonas campestris pv. allii Kadota et al. 2000, Xanthomonas axonopodis pv. allii (Kadota et al. 2000) Roumagnac et al. 2004
v2_v3	NCPPB 4356	changed	alternative_names	value_added		Xanthomonas cynarae Trébaol et al. 2000
v1_v3	NCPPB 4356	changed	alternative_names	value_added		Xanthomonas cynarae Trébaol et al. 2000
v2_v3	NCPPB 4372	changed	alternative_names	value_added		Xanthomonas campestris pv. allii Kadota et al. 2000, Xanthomonas axonopodis pv. allii (Kadota et al. 2000) Roumagnac et al. 2004
v1_v3	NCPPB 4372	changed	alternative_names	value_added		Xanthomonas campestris pv. allii Kadota et al. 2000, Xanthomonas axonopodis pv. allii (Kadota et al. 2000) Roumagnac et al. 2004
v1_v2	NCPPB 4373	changed	name_as_received	formatting_only	Xanthomonas axonopodis pv. aurantifolii	Xanthomonas axonopodis pv.aurantifolii
v2_v3	NCPPB 4373	changed	alternative_names	value_added		Xanthomonas axonopodis pv. aurantifolii Gabriel et al. 1989, Xanthomonas axonopodis pv. aurantifolii (Gabriel et al. 1989) Vauterin et al. 1995, Xanthomonas fuscans subsp. aurantifolii Schaad et al. 2007
v1_v3	NCPPB 4373	changed	name_as_received	formatting_only	Xanthomonas axonopodis pv. aurantifolii	Xanthomonas axonopodis pv.aurantifolii
v1_v3	NCPPB 4373	changed	alternative_names	value_added		Xanthomonas axonopodis pv. aurantifolii Gabriel et al. 1989, Xanthomonas axonopodis pv. aurantifolii (Gabriel et al. 1989) Vauterin et al. 1995, Xanthomonas fuscans subsp. aurantifolii Schaad et al. 2007
v1_v2	NCPPB 4374	changed	name_as_received	formatting_only	Xanthomonas axonopodis pv. aurantifolii	Xanthomonas axonopodis pv.aurantifolii
v2_v3	NCPPB 4374	changed	alternative_names	value_added		Xanthomonas axonopodis pv. aurantifolii Gabriel et al. 1989, Xanthomonas axonopodis pv. aurantifolii (Gabriel et al. 1989) Vauterin et al. 1995, Xanthomonas fuscans subsp. aurantifolii Schaad et al. 2007
v1_v3	NCPPB 4374	changed	name_as_received	formatting_only	Xanthomonas axonopodis pv. aurantifolii	Xanthomonas axonopodis pv.aurantifolii
v1_v3	NCPPB 4374	changed	alternative_names	value_added		Xanthomonas axonopodis pv. aurantifolii Gabriel et al. 1989, Xanthomonas axonopodis pv. aurantifolii (Gabriel et al. 1989) Vauterin et al. 1995, Xanthomonas fuscans subsp. aurantifolii Schaad et al. 2007
v2_v3	NCPPB 4375	changed	alternative_names	value_added		Xanthomonas campestris pv. citri (Hasse 1915) Dye 1979, Xanthomonas axonopodis pv. citri (Hasse 1915) Vauterin et al. 1995, Xanthomonas citri subsp. citri (Hasse 1915) Gabriel et al. 1989
v1_v3	NCPPB 4375	changed	alternative_names	value_added		Xanthomonas campestris pv. citri (Hasse 1915) Dye 1979, Xanthomonas axonopodis pv. citri (Hasse 1915) Vauterin et al. 1995, Xanthomonas citri subsp. citri (Hasse 1915) Gabriel et al. 1989
v2_v3	NCPPB 4376	changed	alternative_names	value_added		Xanthomonas alfalfae subsp. citrumelonis Schaad et al. 2007
v1_v3	NCPPB 4376	changed	alternative_names	value_added		Xanthomonas alfalfae subsp. citrumelonis Schaad et al. 2007
v2_v3	NCPPB 4377	changed	alternative_names	value_added		Xanthomonas axonopodis pv. aurantifolii Gabriel et al. 1989, Xanthomonas axonopodis pv. aurantifolii (Gabriel et al. 1989) Vauterin et al. 1995, Xanthomonas fuscans subsp. aurantifolii Schaad et al. 2007
v1_v3	NCPPB 4377	changed	alternative_names	value_added		Xanthomonas axonopodis pv. aurantifolii Gabriel et al. 1989, Xanthomonas axonopodis pv. aurantifolii (Gabriel et al. 1989) Vauterin et al. 1995, Xanthomonas fuscans subsp. aurantifolii Schaad et al. 2007
v2_v3	NCPPB 4378	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4378	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4379	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4379	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4380	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4380	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4381	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4381	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4383	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4383	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4384	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4384	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4385	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4385	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4386	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4386	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4387	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4387	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4388	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4388	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4389	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4389	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4390	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4390	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4391	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4391	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4392	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4392	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4393	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4393	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4394	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4394	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4395	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v1_v3	NCPPB 4395	changed	alternative_names	value_added		Xanthomonas campestris pv. musacearum (Yirgou & Bradbury 1968) Dye 1978
v2_v3	NCPPB 4397	changed	alternative_names	value_added		Xanthomonas campestris pv. allii Kadota et al. 2000, Xanthomonas axonopodis pv. allii (Kadota et al. 2000) Roumagnac et al. 2004
v1_v3	NCPPB 4397	changed	alternative_names	value_added		Xanthomonas campestris pv. allii Kadota et al. 2000, Xanthomonas axonopodis pv. allii (Kadota et al. 2000) Roumagnac et al. 2004
v2_v3	NCPPB 4398	changed	alternative_names	value_added		Xanthomonas campestris pv. allii Kadota et al. 2000, Xanthomonas axonopodis pv. allii (Kadota et al. 2000) Roumagnac et al. 2004
v1_v3	NCPPB 4398	changed	alternative_names	value_added		Xanthomonas campestris pv. allii Kadota et al. 2000, Xanthomonas axonopodis pv. allii (Kadota et al. 2000) Roumagnac et al. 2004
v2_v3	NCPPB 4403	changed	alternative_names	value_added		Xanthomonas campestris pv. malvacearum (Smith 1901) Dye 1978, Xanthomonas axonopodis pv. malvacearum (Smith 1901) Vauterin et al. 1995, Xanthomonas citri subsp. malvacearum (Smith 1901) Schaad et al. 2007
v1_v3	NCPPB 4403	changed	alternative_names	value_added		Xanthomonas campestris pv. malvacearum (Smith 1901) Dye 1978, Xanthomonas axonopodis pv. malvacearum (Smith 1901) Vauterin et al. 1995, Xanthomonas citri subsp. malvacearum (Smith 1901) Schaad et al. 2007
v1_v2	NCPPB 4409	changed	name_as_received	formatting_only	Xanthomonas arboricola pv. fragariae	Xanthomonas arboricola pv.fragariae
v1_v3	NCPPB 4409	changed	name_as_received	formatting_only	Xanthomonas arboricola pv. fragariae	Xanthomonas arboricola pv.fragariae
v2_v3	NCPPB 4410	changed	alternative_names	value_added		Xanthomonas campestris pv. carotae (Kendrick 1934) Dye 1978
v1_v3	NCPPB 4410	changed	alternative_names	value_added		Xanthomonas campestris pv. carotae (Kendrick 1934) Dye 1978
v2_v3	NCPPB 4411	changed	alternative_names	value_added		Xanthomonas campestris pv. carotae (Kendrick 1934) Dye 1978
v1_v3	NCPPB 4411	changed	alternative_names	value_added		Xanthomonas campestris pv. carotae (Kendrick 1934) Dye 1978
v2_v3	NCPPB 4412	changed	alternative_names	value_added		Xanthomonas campestris pv. alfalfae (Riker et al. 1935) Dye 1978, Xanthomonas axonopodis pv. alfalfae (Riker et al. 1935) Vauterin et al. 1995, Xanthomonas alfalfae subsp. alfalfae (ex Riker et al. 1935) Schaad et al. 2007
v1_v3	NCPPB 4412	changed	alternative_names	value_added		Xanthomonas campestris pv. alfalfae (Riker et al. 1935) Dye 1978, Xanthomonas axonopodis pv. alfalfae (Riker et al. 1935) Vauterin et al. 1995, Xanthomonas alfalfae subsp. alfalfae (ex Riker et al. 1935) Schaad et al. 2007
v1_v2	NCPPB 4414	changed	name_as_received	formatting_only	Xanthomonas campestris pv. chieranthii	Xanthomonas campestris pv.chieranthii
v1_v3	NCPPB 4414	changed	name_as_received	formatting_only	Xanthomonas campestris pv. chieranthii	Xanthomonas campestris pv.chieranthii
