query_id	ncppb_number	query_track	query_tier	identifier_raw	identifier_normalized	identifier_type	identifier_strength	expected_genus	retrieval_strategy	query_variants_json	local_match_variants_json	ncbi_database	query_term	page_size	max_records
5bbeb38084debb380447	NCPPB 3173	other_references	expected_genus	B7343	B7343	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B734 3"",""B7343"",""B734:3""]"	"[""B734 3"",""B7343"",""B734:3""]"	biosample	"(B[All Fields] AND 7343[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
4b135244b140e5cf4240	NCPPB 3174	other_references	expected_genus	B7344b	B7344B	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B7344b""]"	"[""B7344b""]"	biosample	"(B[All Fields] AND 7344[All Fields] AND b[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
cfcda50f0b817cf26b02	NCPPB 3176	other_references	expected_genus	B7380	B7380	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B738 0"",""B7380"",""B738:0""]"	"[""B738 0"",""B7380"",""B738:0""]"	biosample	"(B[All Fields] AND 7380[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
f2c80d7f6c95e69cc9c6	NCPPB 3177	other_references	expected_genus	B7385	B7385	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B738 5"",""B7385"",""B738:5""]"	"[""B738 5"",""B7385"",""B738:5""]"	biosample	"(B[All Fields] AND 7385[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
9fa7d12c76425b3bd9a6	NCPPB 3178	other_references	expected_genus	B7440a	B7440A	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B7440a""]"	"[""B7440a""]"	biosample	"(B[All Fields] AND 7440[All Fields] AND a[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
7c08d683f4d51695189c	NCPPB 3182	other_references	expected_genus	B 7567	B7567	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B 7567""]"	"[""B 7567""]"	biosample	"(B[All Fields] AND 7567[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
1f075490adec1235bd95	NCPPB 3187	other_references	expected_genus	7613a	7613A	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""7613a""]"	"[""7613a""]"	biosample	"(7613[All Fields] AND a[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
efd7984e2621a548aa48	NCPPB 3191	other_references	expected_genus	B7790	B7790	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B779 0"",""B7790"",""B779:0""]"	"[""B779 0"",""B7790"",""B779:0""]"	biosample	"(B[All Fields] AND 7790[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
d0e593254d92b48a8414	NCPPB 3191	other_references	expected_genus	BM12	BM12	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""BM1 2"",""BM12"",""BM1:2""]"	"[""BM1 2"",""BM12"",""BM1:2""]"	biosample	"(BM[All Fields] AND 12[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
c4fb044c1a3f2e84a3f9	NCPPB 3192	other_references	expected_genus	B7791	B7791	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B779 1"",""B7791"",""B779:1""]"	"[""B779 1"",""B7791"",""B779:1""]"	biosample	"(B[All Fields] AND 7791[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
96d0efcbeca4abee9a8f	NCPPB 3194	other_references	expected_genus	B7797	B7797	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B779 7"",""B7797"",""B779:7""]"	"[""B779 7"",""B7797"",""B779:7""]"	biosample	"(B[All Fields] AND 7797[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
32942874e5870b4d057e	NCPPB 3200	other_references	expected_genus	B8059	B8059	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B805 9"",""B8059"",""B805:9""]"	"[""B805 9"",""B8059"",""B805:9""]"	biosample	"(B[All Fields] AND 8059[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
8555d5e84dc0b2d73edc	NCPPB 3204	other_references	expected_genus	B8327	B8327	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B832 7"",""B8327"",""B832:7""]"	"[""B832 7"",""B8327"",""B832:7""]"	biosample	"(B[All Fields] AND 8327[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
5a5f447aed358b07c125	NCPPB 3207	other_references	expected_genus	B8511	B8511	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B851 1"",""B8511"",""B851:1""]"	"[""B851 1"",""B8511"",""B851:1""]"	biosample	"(B[All Fields] AND 8511[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
f7d5a57a1f1a58c42fec	NCPPB 3212	other_references	expected_genus	B 8597	B8597	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B 8597""]"	"[""B 8597""]"	biosample	"(B[All Fields] AND 8597[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
de4a4580f3d6765b45eb	NCPPB 3213	other_references	expected_genus	B 8600	B8600	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B 8600""]"	"[""B 8600""]"	biosample	"(B[All Fields] AND 8600[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
a777ecd8d448b4ce46e7	NCPPB 3215	other_references	expected_genus	B8613	B8613	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B861 3"",""B8613"",""B861:3""]"	"[""B861 3"",""B8613"",""B861:3""]"	biosample	"(B[All Fields] AND 8613[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
2bc5fa9e705fe6045cdc	NCPPB 3218	other_references	expected_genus	B8718	B8718	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""B871 8"",""B8718"",""B871:8""]"	"[""B871 8"",""B8718"",""B871:8""]"	biosample	"(B[All Fields] AND 8718[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
c32fc66201fe0bacbd96	NCPPB 3229	other_references	expected_genus	Xg 719	XG719	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""Xg 719"",""Xg719"",""Xg:719""]"	"[""Xg 719"",""Xg719"",""Xg:719""]"	biosample	"(Xg[All Fields] AND 719[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
bb7572f3d9165687abf6	NCPPB 3231	other_references	expected_genus	Xg 729	XG729	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""Xg 729"",""Xg729"",""Xg:729""]"	"[""Xg 729"",""Xg729"",""Xg:729""]"	biosample	"(Xg[All Fields] AND 729[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
ae7fdb14090d255e1acb	NCPPB 3232	other_references	expected_genus	XC59	XC59	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""XC5 9"",""XC59"",""XC5:9""]"	"[""XC5 9"",""XC59"",""XC5:9""]"	biosample	"(XC[All Fields] AND 59[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
ca6cec9b5115d8445907	NCPPB 3233	other_references	expected_genus	XC70	XC70	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""XC7 0"",""XC70"",""XC7:0""]"	"[""XC7 0"",""XC70"",""XC7:0""]"	biosample	"(XC[All Fields] AND 70[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
4284286709bfb0162cb5	NCPPB 3233	other_references	expected_genus	IBSF 512	IBSF512	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""IBSF 512"",""IBSF512"",""IBSF:512""]"	"[""IBSF 512"",""IBSF512"",""IBSF:512""]"	biosample	"(IBSF[All Fields] AND 512[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
22db56d5883117134f56	NCPPB 3234	other_references	expected_genus	XC62	XC62	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""XC6 2"",""XC62"",""XC6:2""]"	"[""XC6 2"",""XC62"",""XC6:2""]"	biosample	"(XC[All Fields] AND 62[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
4f5b497e71da98ff83e9	NCPPB 3234	other_references	expected_genus	6501S	6501S	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""6501S""]"	"[""6501S""]"	biosample	"(6501[All Fields] AND S[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
e825f8dcff65f847fedd	NCPPB 3235	other_references	expected_genus	XC63	XC63	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""XC6 3"",""XC63"",""XC6:3""]"	"[""XC6 3"",""XC63"",""XC6:3""]"	biosample	"(XC[All Fields] AND 63[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
c89e116088947faf383c	NCPPB 3236	other_references	expected_genus	XC64	XC64	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""XC6 4"",""XC64"",""XC6:4""]"	"[""XC6 4"",""XC64"",""XC6:4""]"	biosample	"(XC[All Fields] AND 64[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
009bd9b6566dae94002c	NCPPB 3237	other_references	expected_genus	XC69	XC69	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""XC6 9"",""XC69"",""XC6:9""]"	"[""XC6 9"",""XC69"",""XC6:9""]"	biosample	"(XC[All Fields] AND 69[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
ed34167c41406ded80ca	NCPPB 3241	other_references	expected_genus	67-2a	672A	isolate_code	medium	Xylophilus	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""67-2a""]"	"[""67-2a""]"	biosample	"(67[All Fields] AND 2[All Fields] AND a[All Fields]) AND ""Xylophilus""[Organism]"	500	2000
f8ebf8b1d906df0d5bf2	NCPPB 3301	other_references	expected_genus	PX061	PX061	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""PX06 1"",""PX061"",""PX06:1""]"	"[""PX06 1"",""PX061"",""PX06:1""]"	biosample	"(PX[All Fields] AND 061[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
0427cdf0f8817f620c2d	NCPPB 3303	other_references	expected_genus	PX079	PX079	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""PX07 9"",""PX079"",""PX07:9""]"	"[""PX07 9"",""PX079"",""PX07:9""]"	biosample	"(PX[All Fields] AND 079[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
836de6e4918d03a6e3f1	NCPPB 3304	other_references	expected_genus	PXO86	PXO86	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""PXO8 6"",""PXO86"",""PXO8:6""]"	"[""PXO8 6"",""PXO86"",""PXO8:6""]"	biosample	"(PXO[All Fields] AND 86[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
cfeedf573ff43f3acb5d	NCPPB 3329	other_references	expected_genus	A2087B	A2087B	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""A2087B""]"	"[""A2087B""]"	biosample	"(A[All Fields] AND 2087[All Fields] AND B[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
5e63a15504eed18b8e0f	NCPPB 3330	other_references	expected_genus	A2087C	A2087C	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""A2087C""]"	"[""A2087C""]"	biosample	"(A[All Fields] AND 2087[All Fields] AND C[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
843feee37d10bbbc645f	NCPPB 3361	other_references	expected_genus	OS-901	OS901	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""OS-90 1"",""OS-901"",""OS-90:1""]"	"[""OS-90 1"",""OS-901"",""OS-90:1""]"	biosample	"(OS[All Fields] AND 901[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
74bde4ce69e15d24b0a4	NCPPB 3363	other_references	expected_genus	OS-14	OS14	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""OS-1 4"",""OS-14"",""OS-1:4""]"	"[""OS-1 4"",""OS-14"",""OS-1:4""]"	biosample	"(OS[All Fields] AND 14[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
d19740d0dcedae26cd3d	NCPPB 3380	other_references	expected_genus	A2192	A2192	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""A219 2"",""A2192"",""A219:2""]"	"[""A219 2"",""A2192"",""A219:2""]"	biosample	"(A[All Fields] AND 2192[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
197718f26c9d9cef483e	NCPPB 3381	other_references	expected_genus	A2222	A2222	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""A222 2"",""A2222"",""A222:2""]"	"[""A222 2"",""A2222"",""A222:2""]"	biosample	"(A[All Fields] AND 2222[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
7c4a9003eb71d3126798	NCPPB 3382	other_references	expected_genus	A2184	A2184	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""A218 4"",""A2184"",""A218:4""]"	"[""A218 4"",""A2184"",""A218:4""]"	biosample	"(A[All Fields] AND 2184[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
348b9227b192569beab2	NCPPB 3442	other_references	expected_genus	ENA 3123	ENA3123	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""ENA 3123"",""ENA3123"",""ENA:3123""]"	"[""ENA 3123"",""ENA3123"",""ENA:3123""]"	biosample	"(ENA[All Fields] AND 3123[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
b5bcebec20e415aa5fd0	NCPPB 3443	other_references	expected_genus	ENA 3045	ENA3045	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""ENA 3045"",""ENA3045"",""ENA:3045""]"	"[""ENA 3045"",""ENA3045"",""ENA:3045""]"	biosample	"(ENA[All Fields] AND 3045[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
6a720ba87e33558778c8	NCPPB 3456	other_references	expected_genus	M192	M192	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""M19 2"",""M192"",""M19:2""]"	"[""M19 2"",""M192"",""M19:2""]"	biosample	"(M[All Fields] AND 192[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
bd8cc5b9bf2140f15ba9	NCPPB 3479	other_references	expected_genus	PNG11779	PNG11779	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""PNG1177 9"",""PNG11779"",""PNG1177:9""]"	"[""PNG1177 9"",""PNG11779"",""PNG1177:9""]"	biosample	"(PNG[All Fields] AND 11779[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
f07aee16b16ee0c2aaee	NCPPB 3562	other_references	expected_genus	IIH-Xcc5	IIHXCC5	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""IIH-Xcc 5"",""IIH-Xcc5"",""IIH-Xcc:5""]"	"[""IIH-Xcc 5"",""IIH-Xcc5"",""IIH-Xcc:5""]"	biosample	"(IIH[All Fields] AND Xcc[All Fields] AND 5[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
22b36dde4b3593b2de63	NCPPB 3563	other_references	expected_genus	IIH-Xcp1	IIHXCP1	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""IIH-Xcp 1"",""IIH-Xcp1"",""IIH-Xcp:1""]"	"[""IIH-Xcp 1"",""IIH-Xcp1"",""IIH-Xcp:1""]"	biosample	"(IIH[All Fields] AND Xcp[All Fields] AND 1[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
25497123ab4754ba08bc	NCPPB 3573	other_references	expected_genus	X2G2	X2G2	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""X2G 2"",""X2G2"",""X2G:2""]"	"[""X2G 2"",""X2G2"",""X2G:2""]"	biosample	"(X[All Fields] AND 2[All Fields] AND G[All Fields] AND 2[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
6071c706ee37082c05b6	NCPPB 3582	other_references	expected_genus	X144	X144	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""X14 4"",""X144"",""X14:4""]"	"[""X14 4"",""X144"",""X14:4""]"	biosample	"(X[All Fields] AND 144[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
9009d0f2f98e3005149e	NCPPB 3583	other_references	expected_genus	X 154	X154	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""X 154""]"	"[""X 154""]"	biosample	"(X[All Fields] AND 154[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
a4fd72991763ba026bc5	NCPPB 3586	other_references	expected_genus	L-212	L212	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""L-21 2"",""L-212"",""L-21:2""]"	"[""L-21 2"",""L-212"",""L-21:2""]"	biosample	"(L[All Fields] AND 212[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
900fb886865c27eb8ba5	NCPPB 3587	other_references	expected_genus	LX105	LX105	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""LX10 5"",""LX105"",""LX10:5""]"	"[""LX10 5"",""LX105"",""LX10:5""]"	biosample	"(LX[All Fields] AND 105[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
7b17906c6f311d5b2c98	NCPPB 3592	other_references	expected_genus	A4102a	A4102A	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""A4102a""]"	"[""A4102a""]"	biosample	"(A[All Fields] AND 4102[All Fields] AND a[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
7eb3a59d18601b51c267	NCPPB 3592	other_references	expected_genus	2132A	2132A	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""2132A""]"	"[""2132A""]"	biosample	"(2132[All Fields] AND A[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
13578a6370602fe2ac65	NCPPB 3593	other_references	expected_genus	A4102b	A4102B	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""A4102b""]"	"[""A4102b""]"	biosample	"(A[All Fields] AND 4102[All Fields] AND b[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
936fb9769ed81a416f2e	NCPPB 3593	other_references	expected_genus	2132B	2132B	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""2132B""]"	"[""2132B""]"	biosample	"(2132[All Fields] AND B[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
124af521bead122c5212	NCPPB 3595	other_references	expected_genus	XCP1	XCP1	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""XCP 1"",""XCP1"",""XCP:1""]"	"[""XCP 1"",""XCP1"",""XCP:1""]"	biosample	"(XCP[All Fields] AND 1[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
aa6b9a416984071c84e3	NCPPB 3596	other_references	expected_genus	11HXCM1	11HXCM1	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""11HXCM1""]"	"[""11HXCM1""]"	biosample	"(11[All Fields] AND HXCM[All Fields] AND 1[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
41d8e21e8f4fca978750	NCPPB 3608	other_references	expected_genus	IIHXCC2	IIHXCC2	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""IIHXCC 2"",""IIHXCC2"",""IIHXCC:2""]"	"[""IIHXCC 2"",""IIHXCC2"",""IIHXCC:2""]"	biosample	"(IIHXCC[All Fields] AND 2[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
acf50f017e83792a00f6	NCPPB 3609	other_references	expected_genus	IIHXCC4	IIHXCC4	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""IIHXCC 4"",""IIHXCC4"",""IIHXCC:4""]"	"[""IIHXCC 4"",""IIHXCC4"",""IIHXCC:4""]"	biosample	"(IIHXCC[All Fields] AND 4[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
6142867f94491d8dd6eb	NCPPB 3612	other_references	expected_genus	IIH XCC7	IIHXCC7	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""IIH XCC7"",""IIHXCC7"",""IIH:XCC7""]"	"[""IIH XCC7"",""IIHXCC7"",""IIH:XCC7""]"	biosample	"(IIH[All Fields] AND XCC[All Fields] AND 7[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
0844ba9027772f85a4d4	NCPPB 3614	other_references	expected_genus	11H XCVe1	11HXCVE1	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""11H XCVe1""]"	"[""11H XCVe1""]"	biosample	"(11[All Fields] AND H[All Fields] AND XCVe[All Fields] AND 1[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
129202032e8103cc25e3	NCPPB 3615	other_references	expected_genus	11H XCC3	11HXCC3	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""11H XCC3""]"	"[""11H XCC3""]"	biosample	"(11[All Fields] AND H[All Fields] AND XCC[All Fields] AND 3[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
fc43352ef560edab7017	NCPPB 3638	other_references	expected_genus	RCIIHXCP1	RCIIHXCP1	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""RCIIHXCP 1"",""RCIIHXCP1"",""RCIIHXCP:1""]"	"[""RCIIHXCP 1"",""RCIIHXCP1"",""RCIIHXCP:1""]"	biosample	"(RCIIHXCP[All Fields] AND 1[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
560b8b32903863c89bb1	NCPPB 3639	other_references	expected_genus	RCIIHXCP2	RCIIHXCP2	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""RCIIHXCP 2"",""RCIIHXCP2"",""RCIIHXCP:2""]"	"[""RCIIHXCP 2"",""RCIIHXCP2"",""RCIIHXCP:2""]"	biosample	"(RCIIHXCP[All Fields] AND 2[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
6c232357e141e02102c2	NCPPB 3640	other_references	expected_genus	XCP3	XCP3	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""XCP 3"",""XCP3"",""XCP:3""]"	"[""XCP 3"",""XCP3"",""XCP:3""]"	biosample	"(XCP[All Fields] AND 3[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
bf94e8bbc3a16fbef06c	NCPPB 3641	other_references	expected_genus	XCP4	XCP4	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""XCP 4"",""XCP4"",""XCP:4""]"	"[""XCP 4"",""XCP4"",""XCP:4""]"	biosample	"(XCP[All Fields] AND 4[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
775c37b98347e571997f	NCPPB 3642	other_references	expected_genus	IIHXCg3	IIHXCG3	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""IIHXCg 3"",""IIHXCg3"",""IIHXCg:3""]"	"[""IIHXCg 3"",""IIHXCg3"",""IIHXCg:3""]"	biosample	"(IIHXCg[All Fields] AND 3[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
1fd263694d50ce50f84f	NCPPB 3646	other_references	expected_genus	ISBF 272	ISBF272	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""ISBF 272"",""ISBF272"",""ISBF:272""]"	"[""ISBF 272"",""ISBF272"",""ISBF:272""]"	biosample	"(ISBF[All Fields] AND 272[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
8db843e7ec1c186ac665	NCPPB 3646	other_references	expected_genus	CIAT 1164	CIAT1164	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""CIAT 1164"",""CIAT1164"",""CIAT:1164""]"	"[""CIAT 1164"",""CIAT1164"",""CIAT:1164""]"	biosample	"(CIAT[All Fields] AND 1164[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
692464c1854258049a59	NCPPB 3647	other_references	expected_genus	ISBF 273	ISBF273	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""ISBF 273"",""ISBF273"",""ISBF:273""]"	"[""ISBF 273"",""ISBF273"",""ISBF:273""]"	biosample	"(ISBF[All Fields] AND 273[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
b37f470ca098ca485fef	NCPPB 3647	other_references	expected_genus	CIAT 1195	CIAT1195	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""CIAT 1195"",""CIAT1195"",""CIAT:1195""]"	"[""CIAT 1195"",""CIAT1195"",""CIAT:1195""]"	biosample	"(CIAT[All Fields] AND 1195[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
de61f73de8026496fb68	NCPPB 3651	other_references	expected_genus	ISBF 366	ISBF366	donor_reference	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""ISBF 366"",""ISBF366"",""ISBF:366""]"	"[""ISBF 366"",""ISBF366"",""ISBF:366""]"	biosample	"(ISBF[All Fields] AND 366[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
9a6c780abf5a416d8d77	NCPPB 3651	other_references	expected_genus	UnB-45	UNB45	isolate_code	medium	Xanthomonas	bounded_terms_candidate_retrieval_then_structured_exact_local_mapping	"[""UnB-4 5"",""UnB-45"",""UnB-4:5""]"	"[""UnB-4 5"",""UnB-45"",""UnB-4:5""]"	biosample	"(UnB[All Fields] AND 45[All Fields]) AND ""Xanthomonas""[Organism]"	500	2000
