query_id	ncppb_number	query_track	query_tier	searched_identifier	ncbi_uid	biosample_accession	organism	taxid	title	strain	isolate	culture_collection	bio_material	sample_name	identity_aliases	identifiers	attributes_json	raw_xml_cache_path	source_url	status	error
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356611	SAMN27356611	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 2315	BioSample: SAMN27356611; YO157; SRA: SRS12514053	"{""Collection date"":[""NA""],""Continent"":[""South America""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 2315""],""Replicate"":[""157""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Peru""],""host"":[""Banana""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_45a5e49e2e7d932eb0583eea59f97e8c82ea5ce0447f75ff8ca54f1efae61e77.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356611	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356610	SAMN27356610	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 3996	BioSample: SAMN27356610; YO156; SRA: SRS12514052	"{""Collection date"":[""NA""],""Continent"":[""South America""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 3996""],""Replicate"":[""156""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Peru""],""host"":[""Tomato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_45a5e49e2e7d932eb0583eea59f97e8c82ea5ce0447f75ff8ca54f1efae61e77.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356610	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356607	SAMN27356607	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 3990	BioSample: SAMN27356607; YO153; SRA: SRS12514050	"{""Collection date"":[""1989""],""Continent"":[""South America""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 3990""],""Replicate"":[""153""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Peru""],""host"":[""Potato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_45a5e49e2e7d932eb0583eea59f97e8c82ea5ce0447f75ff8ca54f1efae61e77.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356607	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356606	SAMN27356606	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	R578					NCPPB 3985	BioSample: SAMN27356606; YO152; SRA: SRS12514049	"{""Collection date"":[""1987""],""Continent"":[""South America""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 3985""],""Replicate"":[""152""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Peru""],""host"":[""Eggplant""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""R578""]}"	.cache/ncbi/v2_1/efetch_45a5e49e2e7d932eb0583eea59f97e8c82ea5ce0447f75ff8ca54f1efae61e77.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356606	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356605	SAMN27356605	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 2937	BioSample: SAMN27356605; YO151; SRA: SRS12514048	"{""Collection date"":[""1975""],""Continent"":[""Oceania""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 2937""],""Replicate"":[""151""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Papua New Guinea""],""host"":[""Potato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356605	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356604	SAMN27356604	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 1140	BioSample: SAMN27356604; YO150; SRA: SRS12514047	"{""Collection date"":[""1961""],""Continent"":[""Oceania""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 1140""],""Replicate"":[""150""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Papua New Guinea""],""host"":[""Tomato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356604	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356603	SAMN27356603	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 1123	BioSample: SAMN27356603; YO149; SRA: SRS12514045	"{""Collection date"":[""1961""],""Continent"":[""Oceania""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 1123""],""Replicate"":[""149""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Papua New Guinea""],""host"":[""Tomato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356603	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356600	SAMN27356600	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 2088	BioSample: SAMN27356600; YO146; SRA: SRS12514041	"{""Collection date"":[""1968""],""Continent"":[""Africa""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 2088""],""Replicate"":[""146""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Nigeria""],""host"":[""Potato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356600	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356599	SAMN27356599	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 1703	BioSample: SAMN27356599; YO145; SRA: SRS12514042	"{""Collection date"":[""1965""],""Continent"":[""Europe""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 1703""],""Replicate"":[""145""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Nigeria""],""host"":[""Potato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356599	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356598	SAMN27356598	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SMT 71, PD 2762					NCPPB 4156	BioSample: SAMN27356598; YO144; SRA: SRS12514038	"{""Collection date"":[""1995""],""Continent"":[""Europe""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 4156""],""Replicate"":[""144""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Netherlands""],""host"":[""Potato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""SMT 71, PD 2762""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356598	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356597	SAMN27356597	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 3238	BioSample: SAMN27356597; YO143; SRA: SRS12514037	"{""Collection date"":[""1982""],""Continent"":[""Europe""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 3238""],""Replicate"":[""143""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Netherlands""],""host"":[""Potato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356597	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356596	SAMN27356596	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	R287, UW278					NCPPB 3974	BioSample: SAMN27356596; YO142; SRA: SRS12514040	"{""Collection date"":[""NA""],""Continent"":[""North America""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 3974""],""Replicate"":[""142""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Mexico""],""host"":[""Tomato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""R287, UW278""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356596	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356595	SAMN27356595	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 1485	BioSample: SAMN27356595; YO141; SRA: SRS12514039	"{""Collection date"":[""1963""],""Continent"":[""Africa""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 1485""],""Replicate"":[""141""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Mauritius""],""host"":[""Common bean""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356595	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356594	SAMN27356594	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 1484	BioSample: SAMN27356594; YO140; SRA: SRS12514036	"{""Collection date"":[""1963""],""Continent"":[""Africa""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 1484""],""Replicate"":[""140""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Mauritius""],""host"":[""Strelitzia reginae""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356594	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356593	SAMN27356593	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 1621	BioSample: SAMN27356593; YO139; SRA: SRS12514035	"{""Collection date"":[""1960""],""Continent"":[""Africa""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 1621""],""Replicate"":[""139""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Mauritius""],""host"":[""Potato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356593	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356592	SAMN27356592	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 0503	BioSample: SAMN27356592; YO138; SRA: SRS12514033	"{""Collection date"":[""1956""],""Continent"":[""Africa""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 0503""],""Replicate"":[""138""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Mauritius""],""host"":[""Dahlia sp.""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356592	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356591	SAMN27356591	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 0501	BioSample: SAMN27356591; YO137; SRA: SRS12513983	"{""Collection date"":[""1956""],""Continent"":[""Africa""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 0501""],""Replicate"":[""137""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Mauritius""],""host"":[""Cabbage""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356591	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356590	SAMN27356590	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 0500	BioSample: SAMN27356590; YO136; SRA: SRS12513982	"{""Collection date"":[""1956""],""Continent"":[""Africa""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 0500""],""Replicate"":[""136""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Mauritius""],""host"":[""Broad bean""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356590	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356589	SAMN27356589	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 253	BioSample: SAMN27356589; YO135; SRA: SRS12513984	"{""Collection date"":[""1949""],""Continent"":[""Africa""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 253""],""Replicate"":[""135""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Mauritius""],""host"":[""Pine tree""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356589	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356588	SAMN27356588	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 2199	BioSample: SAMN27356588; YO134; SRA: SRS12513981	"{""Collection date"":[""1965""],""Continent"":[""North America""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 2199""],""Replicate"":[""134""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Martinique""],""host"":[""Eggplant""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356588	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356587	SAMN27356587	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 3190	BioSample: SAMN27356587; YO133; SRA: SRS12513980	"{""Collection date"":[""1978""],""Continent"":[""Asia""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 3190""],""Replicate"":[""133""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Malaysia""],""host"":[""Tomato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356587	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356586	SAMN27356586	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 1614	BioSample: SAMN27356586; YO132; SRA: SRS12513979	"{""Collection date"":[""1964""],""Continent"":[""Asia""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 1614""],""Replicate"":[""132""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Malaysia""],""host"":[""Potato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356586	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356585	SAMN27356585	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 1052	BioSample: SAMN27356585; YO131; SRA: SRS12513978	"{""Collection date"":[""1961""],""Continent"":[""Asia""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 1052""],""Replicate"":[""131""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Malaysia""],""host"":[""Ginger""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356585	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356584	SAMN27356584	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 0792	BioSample: SAMN27356584; YO130; SRA: SRS12513976	"{""Collection date"":[""1960""],""Continent"":[""Asia""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 0792""],""Replicate"":[""130""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Malaysia""],""host"":[""Teak""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356584	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356583	SAMN27356583	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 1489	BioSample: SAMN27356583; YO129; SRA: SRS12513977	"{""Collection date"":[""1963""],""Continent"":[""Africa""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 1489""],""Replicate"":[""129""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Portugal: Madeira""],""host"":[""Potato""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356583	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	27356582	SAMN27356582	Ralstonia solanacearum	305	MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	missing					NCPPB 4214	BioSample: SAMN27356582; YO128; SRA: SRS12513975	"{""Collection date"":[""2001""],""Continent"":[""Africa""],""County"":[""NA""],""NCPPB_Number"":[""NCPPB 4214""],""Replicate"":[""128""],""broad-scale environmental context"":[""Agricultural""],""environmental medium"":[""Xylem sap""],""geographic location"":[""Kenya""],""host"":[""Soil""],""isolation and growth condition"":[""https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences""],""latitude and longitude"":[""Not applicable""],""local-scale environmental context"":[""Seed""],""number of replicons"":[""NA""],""ref_biomaterial"":[""11823852""],""strain"":[""missing""]}"	.cache/ncbi/v2_1/efetch_29caedd50e27adb4a33971de52b20c96f50f4309bbd103de88be8f9cce15a81f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN27356582	ok	
