query_id	ncppb_number	query_track	query_tier	searched_identifier	ncbi_uid	biosample_accession	organism	taxid	title	strain	isolate	culture_collection	bio_material	sample_name	identity_aliases	identifiers	attributes_json	raw_xml_cache_path	source_url	status	error
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36368319	SAMN36368319	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI3873	WHRI 3873						BioSample: SAMN36368319; 3873; SRA: SRS18228605	"{""Race"":[""1""],""collection_date"":[""1982""],""geo_loc_name"":[""Thailand""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 3873""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36368319	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36368318	SAMN36368318	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI3851A	WHRI 3851A						BioSample: SAMN36368318; 3851A; SRA: SRS18228603	"{""Race"":[""3""],""collection_date"":[""1989""],""geo_loc_name"":[""Greece""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 3851A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36368318	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36368316	SAMN36368316	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI3843B	WHRI 3843B						BioSample: SAMN36368316; 3843B; SRA: SRS18228688	"{""Race"":[""1""],""collection_date"":[""1990""],""geo_loc_name"":[""Russia""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 3843B""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36368316	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36368315	SAMN36368315	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI3836E	WHRI 3836E						BioSample: SAMN36368315; 3836E; SRA: SRS18228680	"{""Race"":[""4""],""collection_date"":[""1994""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 3836E""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36368315	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36368314	SAMN36368314	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI3832A	WHRI 3832A						BioSample: SAMN36368314; 3832A; SRA: SRS18228669	"{""Race"":[""4""],""collection_date"":[""1994""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 3832A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36368314	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36368313	SAMN36368313	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI3830A	WHRI 3830A						BioSample: SAMN36368313; 3830A; SRA: SRS18228655	"{""Race"":[""4""],""collection_date"":[""1994""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 3830A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36368313	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36368312	SAMN36368312	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI3820A	WHRI 3820A						BioSample: SAMN36368312; 3820A; SRA: SRS18228645	"{""Race"":[""4""],""collection_date"":[""1994""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 3820A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36368312	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36368310	SAMN36368310	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI3818A	WHRI 3818A						BioSample: SAMN36368310; 3818A; SRA: SRS18228624	"{""Race"":[""1""],""collection_date"":[""1994""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 3818A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36368310	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36368307	SAMN36368307	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI738C	WHRI 738C						BioSample: SAMN36368307; 738C; SRA: SRS18228599	"{""Race"":[""4""],""collection_date"":[""1973""],""geo_loc_name"":[""USA""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 738C""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36368307	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348510	SAMN36348510	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10024A	WHRI 10024A						BioSample: SAMN36348510; 10024A; SRA: SRS18206669	"{""Race"":[""6""],""collection_date"":[""2007""],""geo_loc_name"":[""Portugal""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10024A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348510	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348509	SAMN36348509	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10023A	WHRI 10023A						BioSample: SAMN36348509; 10023A; SRA: SRS18206665	"{""Race"":[""4""],""collection_date"":[""2004""],""geo_loc_name"":[""Portugal""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10023A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348509	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348508	SAMN36348508	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10021B	WHRI 10021B						BioSample: SAMN36348508; 10021B; SRA: SRS18206663	"{""Race"":[""1""],""collection_date"":[""2019""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10021B""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348508	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348507	SAMN36348507	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10021A	WHRI 10021A						BioSample: SAMN36348507; 10021A; SRA: SRS18206662	"{""Race"":[""4""],""collection_date"":[""2019""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10021A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348507	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348506	SAMN36348506	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10020A	WHRI 10020A						BioSample: SAMN36348506; 10020A; SRA: SRS18206661	"{""Race"":[""4""],""collection_date"":[""2019""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10020A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348506	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348505	SAMN36348505	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10019C	WHRI 10019C						BioSample: SAMN36348505; 10019C; SRA: SRS18206660	"{""Race"":[""4""],""collection_date"":[""2019""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10019C""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348505	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348504	SAMN36348504	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10019A	WHRI 10019A						BioSample: SAMN36348504; 10019A; SRA: SRS18206666	"{""Race"":[""4""],""collection_date"":[""2019""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10019A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348504	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348503	SAMN36348503	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10018B	WHRI 10018B						BioSample: SAMN36348503; 10018B; SRA: SRS18206664	"{""Race"":[""4""],""collection_date"":[""2019""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10018B""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348503	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348502	SAMN36348502	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10018A	WHRI 10018A						BioSample: SAMN36348502; 10018A; SRA: SRS18206658	"{""Race"":[""1""],""collection_date"":[""2019""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10018A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348502	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348501	SAMN36348501	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8981	WHRI 8981						BioSample: SAMN36348501; 8981; SRA: SRS18206701	"{""Race"":[""5""],""collection_date"":[""2017""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica napus""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8981""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348501	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348500	SAMN36348500	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8980	WHRI 8980						BioSample: SAMN36348500; 8980; SRA: SRS18206699	"{""Race"":[""5""],""collection_date"":[""2017""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8980""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348500	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348499	SAMN36348499	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8979	WHRI 8979						BioSample: SAMN36348499; 8979; SRA: SRS18206697	"{""Race"":[""5""],""collection_date"":[""2017""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8979""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348499	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348498	SAMN36348498	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8978	WHRI 8978						BioSample: SAMN36348498; 8978; SRA: SRS18206698	"{""Race"":[""4""],""collection_date"":[""2017""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8978""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348498	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348497	SAMN36348497	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8976	WHRI 8976						BioSample: SAMN36348497; 8976; SRA: SRS18206695	"{""Race"":[""not collected""],""collection_date"":[""2017""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8976""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348497	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348496	SAMN36348496	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8975A	WHRI 8975A						BioSample: SAMN36348496; 8975A; SRA: SRS18206696	"{""Race"":[""5""],""collection_date"":[""2017""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8975A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348496	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348495	SAMN36348495	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8968	WHRI 8968						BioSample: SAMN36348495; 8968; SRA: SRS18206700	"{""Race"":[""4""],""collection_date"":[""2016""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8968""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348495	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348494	SAMN36348494	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8966	WHRI 8966						BioSample: SAMN36348494; 8966; SRA: SRS18206692	"{""Race"":[""4""],""collection_date"":[""2016""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8966""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348494	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348493	SAMN36348493	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8952A	WHRI 8952A						BioSample: SAMN36348493; 8952A; SRA: SRS18206691	"{""Race"":[""5""],""collection_date"":[""2016""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8952A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348493	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348490	SAMN36348490	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8895	WHRI 8895						BioSample: SAMN36348490; 8895; SRA: SRS18206690	"{""Race"":[""not collected""],""collection_date"":[""2014""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica napus""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8895""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348490	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348489	SAMN36348489	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8894	WHRI 8894						BioSample: SAMN36348489; 8894; SRA: SRS18206694	"{""Race"":[""not collected""],""collection_date"":[""2014""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8894""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348489	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348488	SAMN36348488	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8892A	WHRI 8892A						BioSample: SAMN36348488; 8892A; SRA: SRS18206688	"{""Race"":[""5""],""collection_date"":[""2014""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica napus""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8892A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348488	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348487	SAMN36348487	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8541	WHRI 8541						BioSample: SAMN36348487; 8541; SRA: SRS18206689	"{""Race"":[""1""],""collection_date"":[""2009""],""geo_loc_name"":[""Tanzania""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8541""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348487	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348486	SAMN36348486	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8409	WHRI 8409						BioSample: SAMN36348486; 8409; SRA: SRS18206686	"{""Race"":[""1""],""collection_date"":[""2003""],""geo_loc_name"":[""not collected""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8409""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348486	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348485	SAMN36348485	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10033A	WHRI 10033A						BioSample: SAMN36348485; 10033A; SRA: SRS18206685	"{""Race"":[""4""],""collection_date"":[""2020""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10033A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348485	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348484	SAMN36348484	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8721	WHRI 8721						BioSample: SAMN36348484; 8721; SRA: SRS18206683	"{""Race"":[""1""],""collection_date"":[""2009""],""geo_loc_name"":[""Kenya""],""host"":[""Brassica""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8721""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348484	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348483	SAMN36348483	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8779	WHRI 8779						BioSample: SAMN36348483; 8779; SRA: SRS18206684	"{""Race"":[""4""],""collection_date"":[""2009""],""geo_loc_name"":[""Kenya""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8779""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348483	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348482	SAMN36348482	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8648	WHRI 8648						BioSample: SAMN36348482; 8648; SRA: SRS18206682	"{""Race"":[""4""],""collection_date"":[""2009""],""geo_loc_name"":[""Kenya""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8648""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348482	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348481	SAMN36348481	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8539	WHRI 8539						BioSample: SAMN36348481; 8539; SRA: SRS18206680	"{""Race"":[""4""],""collection_date"":[""2009""],""geo_loc_name"":[""Tanzania""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8539""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348481	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348480	SAMN36348480	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 8405	WHRI 8405						BioSample: SAMN36348480; 8405; SRA: SRS18206679	"{""Race"":[""5""],""collection_date"":[""not collected""],""geo_loc_name"":[""USA:Hawaii""],""host"":[""Brassica oleracea""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 8405""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348480	ok	
c36391af2e7b7ca19366	ALL_OTHER_PREFIX:WHRI	other_references	expected_genus:Xanthomonas	WHRI	36348479	SAMN36348479	Xanthomonas campestris pv. campestris	340	Genome sequencing of Xcc WHRI 10030A	WHRI 10030A						BioSample: SAMN36348479; 10030A; SRA: SRS18206681	"{""Race"":[""5""],""collection_date"":[""2020""],""geo_loc_name"":[""United Kingdom""],""host"":[""Brassica napus""],""pathovar"":[""campestris""],""sample_type"":[""Cell culture""],""strain"":[""WHRI 10030A""]}"	.cache/ncbi/v2_1/efetch_780fbd8936fb24ced43d9056979d76fa93cd426bf4689a40c0a73a5bb1a24240.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN36348479	ok	
